Time_Step,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19
363,0.05351434,0.054975074,0.05040811,0.038879327,0.076493315,0.0406455,0.03904672,0.044916157,0.070578635,0.044730347,0.0561754,0.040105563,0.037231546,0.05009091,0.034319837,0.06563886,0.051395144,0.048349585,0.0656205,0.036885154
364,0.053329334,0.055429008,0.050410703,0.038654387,0.076878384,0.04069419,0.03920557,0.044929978,0.07054887,0.04465719,0.056193613,0.04026559,0.03707872,0.049857624,0.034490965,0.06557907,0.05166047,0.04830328,0.06497367,0.036859244
365,0.053455923,0.055429097,0.050141856,0.03869261,0.07713859,0.040806085,0.039308704,0.04489068,0.070442766,0.044747148,0.05613795,0.040318087,0.037024938,0.049920745,0.03453723,0.06542356,0.05171817,0.048122678,0.064988405,0.036754765
366,0.053982917,0.05485666,0.049798958,0.038528018,0.07785965,0.040990468,0.039359976,0.044865046,0.07059427,0.044715453,0.05582897,0.04023534,0.037269592,0.049754035,0.03479244,0.06527272,0.05178837,0.047911946,0.06509985,0.036495302
367,0.053725995,0.055134214,0.049871385,0.03857279,0.07781561,0.040862367,0.03930325,0.04502688,0.07073719,0.04458906,0.055814877,0.04034015,0.037231285,0.049602583,0.034774832,0.06539187,0.05185164,0.04797083,0.06484299,0.03654021
368,0.054269616,0.054864004,0.049603254,0.038387787,0.077576086,0.04128452,0.039580263,0.044672556,0.070546344,0.045054775,0.05571592,0.040032357,0.036965087,0.04989989,0.03493044,0.06485685,0.05200147,0.04773165,0.065677166,0.036349982
369,0.054699708,0.0540122,0.049826033,0.03781936,0.076436065,0.04192412,0.039853174,0.0442621,0.07050458,0.0455087,0.05618466,0.039401557,0.03686293,0.050658572,0.03498177,0.06497383,0.051645562,0.0477058,0.06622185,0.036517456
370,0.05497365,0.055095296,0.049152978,0.038322266,0.078880906,0.041591268,0.039824475,0.04423804,0.07009851,0.0451949,0.05509985,0.040107112,0.036814004,0.049561236,0.035282705,0.0641265,0.05265468,0.047151983,0.06592507,0.035904545
371,0.05520463,0.054870483,0.049056865,0.038343605,0.079095826,0.04168995,0.039884064,0.044087682,0.069896705,0.045266796,0.055059306,0.040105116,0.036796868,0.04972941,0.035333887,0.06400649,0.052668095,0.046989962,0.066058226,0.035855956
372,0.05600667,0.054033916,0.04985133,0.03715714,0.077760145,0.04226541,0.040398344,0.04320227,0.069225505,0.045782458,0.055675037,0.03926842,0.036436442,0.050358966,0.035886988,0.06356114,0.052757993,0.04689338,0.06750767,0.03597074
373,0.056318436,0.053839713,0.049715325,0.037066888,0.07806239,0.042525485,0.04045758,0.043079574,0.069225304,0.045814265,0.055626065,0.03916032,0.036597654,0.05040828,0.03583636,0.063683845,0.052587632,0.04675582,0.067229055,0.03601005
374,0.055421196,0.054786284,0.049384892,0.037932202,0.07864841,0.041678164,0.040001024,0.043912124,0.069739275,0.045278944,0.05519188,0.039902706,0.036607143,0.0496904,0.035563216,0.064127326,0.052865196,0.046947226,0.06628393,0.036038518
375,0.055415474,0.05468459,0.04947426,0.037847362,0.07806796,0.041603092,0.040083725,0.04389935,0.06970896,0.04545142,0.055277243,0.039855335,0.03640194,0.049926054,0.035709016,0.063920796,0.052946366,0.04697673,0.06672609,0.036024254
376,0.0550945,0.054920077,0.049321618,0.03803838,0.078417845,0.041643005,0.039923858,0.0441274,0.07003206,0.045243423,0.055286717,0.039931014,0.036667146,0.04970143,0.03537578,0.06433042,0.05266549,0.04714399,0.06606108,0.036074776
377,0.055249907,0.055010162,0.049180757,0.03809836,0.07930114,0.041759167,0.03978153,0.044173032,0.070156485,0.045049023,0.055078633,0.039943732,0.03698781,0.049257714,0.035226278,0.064633854,0.052533757,0.04704266,0.06540329,0.036132712
378,0.054675594,0.05543946,0.049215246,0.038257875,0.07906261,0.041497614,0.039766774,0.044446956,0.07037116,0.04494595,0.055073842,0.040229984,0.036848273,0.049252234,0.03527718,0.06444396,0.052716505,0.04725335,0.06523475,0.035990708
379,0.054807033,0.05542627,0.04925936,0.038197584,0.07936879,0.041577745,0.039760306,0.04436083,0.070306644,0.044869475,0.055008195,0.04021877,0.03691705,0.04916324,0.03530715,0.0645203,0.05274027,0.04712849,0.06504565,0.03601689
380,0.054575372,0.055702362,0.049206115,0.03819503,0.07863228,0.041488163,0.039986677,0.04430662,0.0701631,0.045079455,0.05511055,0.040287785,0.03654642,0.04945272,0.03541917,0.06418473,0.053066947,0.047253896,0.06548853,0.035854064
381,0.054626767,0.05568821,0.04917052,0.038157146,0.07876728,0.04157176,0.039983843,0.044294085,0.07022633,0.04505396,0.05506835,0.040239453,0.036610894,0.04936896,0.035397448,0.06424217,0.053046826,0.04725316,0.06538818,0.035844646
382,0.05491056,0.055324126,0.04914495,0.038098816,0.079253756,0.041825425,0.03989449,0.04414134,0.07012322,0.044952177,0.055198412,0.040052585,0.036944047,0.049303666,0.03512966,0.064799644,0.052663542,0.04718753,0.06496545,0.03608664
383,0.055057134,0.05530912,0.04911888,0.03810747,0.07947346,0.041902546,0.03989267,0.044072058,0.07008656,0.044916347,0.05509821,0.04003571,0.036997106,0.04925552,0.035118923,0.064839005,0.052682627,0.047075383,0.064865425,0.036095873
384,0.055517107,0.054759756,0.04889308,0.038330574,0.080304615,0.042002153,0.03975905,0.044015415,0.069989905,0.044980843,0.054835808,0.04004003,0.03722145,0.049302742,0.03513078,0.064597845,0.052457187,0.04680632,0.0650534,0.03600184
385,0.055540837,0.05475699,0.048920095,0.038293347,0.08034996,0.042015847,0.03978621,0.043969654,0.069921106,0.044968575,0.05485722,0.0400344,0.03723098,0.049314767,0.035145752,0.06460704,0.052460514,0.04678777,0.06503222,0.036006607
386,0.054937236,0.055377863,0.049104817,0.038196594,0.079303354,0.04169605,0.03993427,0.044177923,0.07000595,0.04500113,0.055060208,0.040185288,0.036760453,0.049384195,0.035360556,0.06440321,0.05284599,0.047056768,0.06527178,0.035936397
387,0.054769456,0.055583052,0.049161226,0.038126238,0.0792237,0.041671723,0.039968576,0.044235375,0.07010408,0.044986255,0.055062123,0.04022342,0.036714252,0.04931257,0.03542285,0.064311706,0.052931685,0.047126144,0.06518819,0.035877336
388,0.054754402,0.05556725,0.0490852,0.038345266,0.07898127,0.041522477,0.039930724,0.04436222,0.07016737,0.045115206,0.05493049,0.040312212,0.036560263,0.049462847,0.035497576,0.063906595,0.05297937,0.047082067,0.06565592,0.03578128
389,0.054715097,0.055598024,0.049080286,0.038292862,0.07895259,0.04150202,0.039948866,0.04438822,0.070203334,0.045089316,0.054949343,0.040321887,0.036539543,0.049426544,0.03552971,0.06397138,0.053018905,0.047126755,0.06555912,0.035786208
390,0.05619559,0.054088756,0.048500124,0.038656127,0.080822,0.0420931,0.039662357,0.043932147,0.069795705,0.045116063,0.054626234,0.039968535,0.037325025,0.049500506,0.035058618,0.064352244,0.052196003,0.046545703,0.06556163,0.03600344
391,0.056220796,0.05407534,0.048744153,0.038412735,0.080406904,0.04206132,0.039743006,0.043816335,0.069617674,0.045127768,0.054838788,0.039888278,0.037177596,0.049607076,0.03517578,0.06447736,0.052269254,0.046518017,0.06569242,0.036129408
392,0.055925418,0.054479565,0.049192395,0.038204633,0.080082186,0.04194234,0.039769687,0.043892693,0.06952608,0.044849146,0.055036146,0.039848655,0.037167396,0.049308587,0.035237156,0.06510068,0.052356847,0.04662739,0.064971246,0.036481675
393,0.056414917,0.05390765,0.049178235,0.038110808,0.07960482,0.04188847,0.039829373,0.04373758,0.069259964,0.04512959,0.05515378,0.039681327,0.03699618,0.049596515,0.035359155,0.06498996,0.052356057,0.04652648,0.06565364,0.0366256
394,0.05574389,0.05471873,0.049177185,0.03814937,0.07985835,0.041987404,0.03975277,0.043872125,0.06975631,0.044903137,0.055023536,0.03982471,0.03712285,0.04926009,0.035131287,0.064971305,0.052463427,0.04674543,0.065233275,0.03630486
395,0.055909056,0.054653272,0.04912057,0.038157187,0.080002435,0.04198074,0.039680798,0.043912623,0.069828354,0.04486938,0.054971185,0.039799634,0.03719432,0.049135167,0.03505992,0.065192655,0.052388992,0.046662573,0.065036274,0.03644484
396,0.057024125,0.05335624,0.049070306,0.03749571,0.07913708,0.0428501,0.040132016,0.043201044,0.06949092,0.045686696,0.055280693,0.039003234,0.03705152,0.050122295,0.035288736,0.06452191,0.051989786,0.046419986,0.066501535,0.036376122
397,0.057066746,0.05343245,0.048813894,0.037734434,0.079572156,0.042792648,0.04002609,0.043327577,0.069628574,0.045652594,0.055048577,0.039082583,0.03722788,0.049896322,0.03516055,0.064493276,0.051929824,0.046447113,0.06636534,0.03630145
398,0.056370337,0.054019276,0.04859715,0.038359493,0.0805372,0.042320725,0.03957428,0.043924905,0.07011187,0.04514526,0.05478121,0.039553534,0.037627716,0.049172074,0.034757808,0.0649734,0.05182054,0.046734087,0.0652944,0.03632476
399,0.05579314,0.054563,0.048964206,0.03821441,0.08017996,0.042006068,0.039555445,0.04410631,0.07015357,0.044884764,0.0550277,0.03975114,0.037435673,0.049011104,0.034854427,0.06521045,0.05202501,0.046894602,0.0649345,0.036434468
400,0.061374266,0.048277672,0.048982706,0.034363657,0.07358674,0.04661472,0.04266026,0.040211827,0.06799737,0.049749628,0.056480445,0.035358377,0.03599772,0.054647543,0.03654539,0.061118532,0.050604098,0.045833252,0.07364544,0.035950378
401,0.06119705,0.04847692,0.048869487,0.03457555,0.07393628,0.046634607,0.04259843,0.040350202,0.068232685,0.049713522,0.05615844,0.03551996,0.03603895,0.05454251,0.036588017,0.060979065,0.050740156,0.045755953,0.073335506,0.035756625
402,0.059640724,0.04961906,0.04866818,0.035842363,0.07624786,0.045469955,0.04178017,0.04135472,0.068676665,0.04850707,0.055704266,0.03672539,0.036548853,0.053281303,0.03612512,0.06180114,0.05100097,0.04606534,0.071205124,0.035735756
403,0.06105681,0.047219094,0.048660047,0.034566853,0.0739198,0.046864394,0.04289352,0.04031342,0.06801678,0.05026315,0.056207817,0.035162788,0.03601265,0.055270564,0.0366582,0.06061752,0.050253905,0.045878995,0.074404165,0.0357596
404,0.060935277,0.047427915,0.049016207,0.034285266,0.07410369,0.046908937,0.042971585,0.040123392,0.06768801,0.049953826,0.05655705,0.035200864,0.035950996,0.055187754,0.036717176,0.06090618,0.050373517,0.045844104,0.073929176,0.03591912
405,0.059960805,0.048693422,0.049090393,0.03499424,0.075472094,0.046135932,0.04245464,0.040657252,0.06798318,0.049059276,0.056184765,0.03612044,0.036242735,0.054241225,0.036576703,0.061280932,0.050889406,0.045951128,0.072296016,0.03571538
406,0.058417853,0.051354185,0.048848208,0.036781386,0.07899565,0.043904547,0.040700357,0.04228822,0.068707354,0.046630904,0.05569586,0.0379087,0.037164204,0.05106242,0.035400875,0.06361284,0.05122218,0.046393637,0.06855584,0.036354735
407,0.057845674,0.05192892,0.048697717,0.037224423,0.07958232,0.04360046,0.040445272,0.042705234,0.06909209,0.04628529,0.05543186,0.038322512,0.037325375,0.050631907,0.03521662,0.06388484,0.051325906,0.046501465,0.06766428,0.03628786
408,0.058161765,0.05108936,0.04870407,0.037158433,0.079594634,0.043827523,0.04065357,0.04239951,0.068793915,0.046547722,0.055447735,0.038121633,0.037688673,0.05119348,0.035244934,0.06354687,0.050977893,0.046574246,0.068063594,0.036210448
409,0.057736415,0.0522351,0.048666324,0.03738753,0.079034485,0.043506775,0.040271427,0.04303668,0.06971583,0.046294436,0.055194248,0.038372323,0.03741451,0.050523475,0.035117306,0.064204805,0.051258452,0.04648543,0.06718392,0.03636051
410,0.055644874,0.053948507,0.048902955,0.038580723,0.08026528,0.04188596,0.03919278,0.044510372,0.070539005,0.04467177,0.055233028,0.039743498,0.037891988,0.049115315,0.034397464,0.06585411,0.051208008,0.047139764,0.06442372,0.03685093
411,0.055556342,0.0537566,0.048999276,0.038555697,0.079938926,0.04185156,0.03914596,0.044565734,0.07056567,0.044649117,0.05546119,0.039672628,0.03795743,0.04925341,0.034271155,0.06623768,0.05096785,0.047238,0.06428898,0.03706684
412,0.05602577,0.05263639,0.049201377,0.03833116,0.07923125,0.042381354,0.039094664,0.044381924,0.070656694,0.04497955,0.055720128,0.039095335,0.03818891,0.04973689,0.03419635,0.06657486,0.050343264,0.047188837,0.064613774,0.037421476
413,0.05527804,0.053269878,0.049537472,0.038471024,0.079376474,0.041788775,0.03881789,0.044769365,0.070733115,0.04439015,0.05595193,0.03949413,0.038283747,0.049279995,0.03402358,0.06739223,0.05036165,0.04740917,0.063633785,0.037737567
414,0.05553865,0.054034688,0.048607916,0.038959194,0.07993314,0.041717872,0.03906317,0.04479898,0.07087493,0.044872362,0.054943588,0.03984252,0.03773494,0.04910696,0.034380827,0.0656425,0.051317096,0.04714655,0.06480248,0.03668168
415,0.05574466,0.05391747,0.04836395,0.03910456,0.08009288,0.04177056,0.039075013,0.04476935,0.07086873,0.045002565,0.054779764,0.03983633,0.037729636,0.049156196,0.034369152,0.065349564,0.051329333,0.04709559,0.06510214,0.036542613
416,0.05513172,0.05439548,0.048971467,0.03886888,0.07981866,0.041599672,0.03906058,0.044858057,0.07091956,0.04477497,0.054869,0.040008493,0.037635963,0.048945427,0.0346878,0.06528674,0.05166524,0.047225356,0.064772084,0.036504857
417,0.055052802,0.054165963,0.04905682,0.039005104,0.07983709,0.04159712,0.038889147,0.04495248,0.07096504,0.044620644,0.054938503,0.040073425,0.037767444,0.04888757,0.03465281,0.06541402,0.051556908,0.04734307,0.06453583,0.03668834
418,0.054558992,0.051141698,0.04971197,0.041372385,0.0802545,0.04122761,0.03675388,0.045628753,0.071013875,0.044363752,0.05413319,0.040508054,0.039726436,0.0480966,0.034663066,0.06633584,0.050941743,0.048062533,0.064226374,0.037278652
419,0.05484591,0.04977094,0.049527053,0.042372182,0.080206595,0.040909823,0.035969403,0.04605221,0.071085505,0.04511583,0.053216986,0.04028127,0.04038283,0.048054054,0.0348245,0.066685036,0.05058585,0.048132397,0.06498578,0.036995843
420,0.05526948,0.047905542,0.0492332,0.041523345,0.075255364,0.03907174,0.035323545,0.048214916,0.06986043,0.045361172,0.055107757,0.039609205,0.040559877,0.04936713,0.03520607,0.07073018,0.04886687,0.05277367,0.06095549,0.03980499
421,0.055156626,0.047708064,0.049177185,0.041508358,0.07452281,0.03868881,0.035175666,0.04871574,0.06986265,0.045474403,0.055274516,0.03954925,0.040509827,0.049661774,0.035257902,0.07125072,0.04855719,0.053405564,0.060513712,0.0400293
422,0.055943187,0.04813643,0.048743907,0.040902164,0.07510803,0.039378986,0.03590771,0.047928594,0.069929436,0.045901436,0.055171855,0.039099436,0.04014971,0.049813755,0.035060696,0.070483826,0.048690233,0.052429806,0.061647385,0.039573416
423,0.055756062,0.04977363,0.04870483,0.04168807,0.07972228,0.040725376,0.03644096,0.04622389,0.07093687,0.04567528,0.05354764,0.039612416,0.04022108,0.048718356,0.034394093,0.06767256,0.04974333,0.04844927,0.06473961,0.037254337
424,0.05590275,0.04646055,0.04843851,0.040649828,0.07091467,0.037993975,0.03550428,0.04966135,0.06928522,0.047084942,0.055795502,0.038566638,0.039734803,0.0514708,0.03603041,0.07168824,0.047886077,0.055814635,0.060645796,0.04047088
425,0.055429608,0.047218766,0.04837159,0.041429713,0.071727455,0.037694946,0.03505914,0.049941413,0.06959646,0.046693947,0.055248346,0.039151054,0.039837394,0.050515346,0.03597128,0.07140314,0.048454408,0.055655546,0.060531612,0.040068753
426,0.055958174,0.046327297,0.048806433,0.040447183,0.07136734,0.038466625,0.03553073,0.04952061,0.06918219,0.047094528,0.0555413,0.038587224,0.03908553,0.051701993,0.03682752,0.07081403,0.048466526,0.055358175,0.060662996,0.040253665
427,0.058933016,0.043696474,0.047975186,0.037986163,0.06693832,0.039859187,0.038149096,0.046837043,0.067185335,0.05070564,0.056259163,0.03645804,0.038689144,0.055420954,0.037863623,0.0683092,0.048125297,0.0555994,0.06548837,0.03952139
428,0.05766586,0.04674788,0.04719258,0.039720897,0.072480135,0.038323324,0.03652991,0.048890915,0.06900171,0.047426663,0.056095876,0.037815433,0.03994549,0.052315254,0.034679912,0.07310869,0.046568803,0.054320715,0.060679846,0.040490042
429,0.0578315,0.04751765,0.046952173,0.039882623,0.073649004,0.038727477,0.03678364,0.048350807,0.069236375,0.047311824,0.055727724,0.037999157,0.03985301,0.05178224,0.034466956,0.0720932,0.047069937,0.05341191,0.06146882,0.03988394
430,0.05689847,0.0476575,0.04779826,0.039798338,0.07341526,0.039271407,0.03693953,0.04801495,0.07073038,0.04767666,0.055624973,0.037468728,0.040166933,0.051728122,0.03379981,0.07196639,0.046457812,0.051773258,0.0634842,0.039329045
431,0.055912606,0.04906566,0.048101734,0.04113518,0.075685546,0.039116107,0.036495067,0.04739795,0.07051449,0.0464639,0.0548523,0.03886387,0.04088725,0.049667273,0.033763766,0.07051373,0.048072983,0.051329594,0.06358342,0.03857756
432,0.056368273,0.049534358,0.04731184,0.04080327,0.07525451,0.038496953,0.03660659,0.048214395,0.07068124,0.046903014,0.05497975,0.038579237,0.040383246,0.050450265,0.0335025,0.07140192,0.047343653,0.051790915,0.06291927,0.038474876
433,0.056161374,0.049830873,0.04758036,0.041144893,0.0764038,0.03902601,0.036706407,0.047387276,0.07063771,0.04638516,0.054847855,0.03898719,0.040673334,0.049848557,0.03337474,0.07029447,0.047940116,0.051019937,0.063570306,0.038179625
434,0.06130426,0.04404772,0.04688237,0.03648912,0.06657305,0.04105089,0.03899411,0.04631233,0.06810185,0.052013814,0.05646529,0.03476686,0.03789889,0.056118157,0.036709446,0.06932439,0.046808623,0.05389008,0.06669669,0.03955201
435,0.05666954,0.046946123,0.047820438,0.04047724,0.071657896,0.038454574,0.0357282,0.049471904,0.0695557,0.047358286,0.0553297,0.038434256,0.039359428,0.05116941,0.03601803,0.071218595,0.048174214,0.055010602,0.061090346,0.04005549
436,0.05738707,0.046605397,0.047089864,0.040443093,0.07056433,0.037966486,0.036401536,0.048701417,0.06811358,0.04840037,0.055134248,0.038468994,0.03969029,0.05164138,0.036472954,0.07023579,0.04880325,0.0560651,0.062386636,0.039428264
437,0.05763058,0.04626017,0.047225647,0.04015887,0.07031388,0.03836834,0.036448825,0.048602317,0.06826229,0.048520025,0.055285882,0.038176935,0.039416958,0.051965583,0.036586527,0.070111156,0.048664905,0.055829782,0.062576436,0.039594762
438,0.059552964,0.0457747,0.046641234,0.038385928,0.06962262,0.03943974,0.037763614,0.047520168,0.06813873,0.049702626,0.05596072,0.03656942,0.039067723,0.05331954,0.03594788,0.070557594,0.047487944,0.054942455,0.06376332,0.039841175
439,0.058219917,0.047005426,0.046919677,0.03936842,0.07154951,0.03892883,0.036954146,0.048303023,0.06885202,0.04816526,0.055759795,0.037563585,0.03933702,0.05186073,0.035447326,0.07110365,0.04774908,0.0547479,0.06220051,0.03996409
440,0.06325676,0.042784482,0.045053717,0.034102336,0.06473666,0.0406071,0.042402245,0.04466211,0.06591674,0.054966796,0.057166852,0.0328462,0.038105343,0.05813267,0.036017638,0.069930546,0.04541849,0.054198273,0.070083894,0.03961108
441,0.062397446,0.042759597,0.04538918,0.03411184,0.06416642,0.040316224,0.042413294,0.045057647,0.06628543,0.055172924,0.057048384,0.032903798,0.038195096,0.0582169,0.036256265,0.06980371,0.04539533,0.05440299,0.070332594,0.039374996
